274162219,918877398413619200
156295238,918876674023940098
184545597,918877396673146880
11019742,918877398829076480
779499317967003652,918877398896017409
176864463,918707831896805376
211308151,918877399265218561
824710232815251456,918877400095637504
824710232815251456,918875288406147072
46431238,918877400498401280
704041886089084928,918686104617914368
34330388,918877401093881856
363972381,918834402397999105
3290000472,918877400590462976
41741635,918877401609748480
26204554,918877401718902785
16379018,918877399952998401
22488656,918877402272432128
767388008223952897,918877402142597121
20832061,918877402607972352
389039294,918877402456981504
913055393269653504,918876499599433728
233828472,918877402326904833
326318930,918877403153358849
19127750,918877403044335617
286998245,918849460859531267
27301447,918877404650598400
100240237,918877404696780800
71957610,918877404755410945
822181595838869504,918877404621426688
72069496,918877405296574464
481471259,918877404189331457
22077358,918877404914962436
764582017346379776,918877406219268096
899416613304377344,918863195225210880
28457303,918877406491852800
47080580,918877406345142272
1205895079,918877404642279429
408768725,918877404994695170
481330119,918877406521430016
487864929,918875489628016640
30974896,918877406718345216
54578210,918877407268036611
594175899,918630579788066816
1337736738,918877407213424640
39287089,918877407880376320
24131422,918877407607705602
24131422,918852373652692992
426754916,918877409142697984
723258572,918877409792937985
415175105,918877410442887170
784954669147783168,918865371104284672
755063081353547776,918877410933854209
367860225,918877411198070785
616637804,918877411361648640
23476090,918877411042762752
4508108721,918877411420274688
3290111838,918877411772547072
103711283,918877412754120704
43864411,918877413022621701
423734352,918605525985759238
727566735298035712,918877412863152128
727566735298035712,917837295625162753
452008466,918877413727199234
14189338,918877413848834048
69991372,918877414012448768
225506296,918246288616980480
733353126,918877414339612672
1213518222,918877414511353858
789990810,918877415065010179
59785313,918877415757135872
813536684629340160,918877417170657281
